Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
77931.4764574619,6.501686215,6.647662431,3.33,23182.6048458819,1422916.81081584
84602.596970597,7.097245831,7.00842733,6.11,39683.437996729,1945618.65811402
72445.0333030731,5.488196879,6.509449186,2.48,69553.9883271588,1726719.06674413
57497.1281527802,6.674070665,7.524542189,5.17,43204.157615165,1051123.83309999
87266.3402254392,8.248959366,7.234261404,5,45161.1876774113,2249122.54133519
62431.9380995724,6.798993828,8.599555446,4.48,44115.9834193783,1523915.14468417
72107.4280688339,4.54230638,6.981984299,3,29981.3465408189,1039517.5335082
55577.0717542567,6.533916122,7.162535697,3.47,19560.0124143892,818057.895302721
62327.8944109319,5.233977929,7.285225482,4.43,43364.4281897081,1115466.58507141
73931.1426621128,5.662286845,6.9812466,2.46,29568.9588621255,1258178.80441188
63429.2746909508,6.362565275,8.441119043,3.31,37998.9969311872,1435423.70775328
73423.9029544782,5.975373486,5.810942512,3.49,34711.7824224993,1153470.43974786
75175.8731131138,8.561761657,5.197253905,2.07,22367.4820658568,1425603.49498136
56636.2461275635,6.257028601,7.863188943,4.5,28139.3684621932,1048350.69182001
67665.9396272687,6.467126893,6.333920562,3.41,24758.4890633215,1214482.37865346
65986.8179394044,4.531777656,6.860860394,2.15,24056.6044655033,821859.065727853
54273.9148821629,5.550543629,6.798805806,4.44,24233.0614582679,753652.27184518
75547.841619999,3.992420475,7.332769653,6.12,40043.1021618383,1220001.33423995
70151.0866118046,6.724123387,7.706580735,5.41,15255.2377563078,1075675.10763008
74449.1217364953,6.223626136,7.392675062,3.1,24837.5907279407,1396082.35204525
66919.6403225951,7.826435952,7.320562834,6.03,18867.7816187142,1137801.93271183
68473.8631158123,5.74650959,6.232295865,2.19,43146.982020045,1159953.5929205
76113.2173336119,6.377936931,7.736294493,5.07,26481.511765703,1487849.87617124
61212.1954797677,6.408500652,5.538058083,3.5,32045.5598677312,1103072.43866161
59768.8059211667,5.805732788,7.425903425,3.48,26202.6314642667,897291.115323128
78847.5363681349,5.573231808,7.027355369,3.26,20653.8983075222,1214320.57436406
75735.3428993171,5.761755985,8.065659921,5.28,37268.2699650518,1364363.3753659
77847.3489675466,5.23965341,7.282521302,3.21,30231.8082948475,1249092.92792036
56231.1617958885,5.459845343,5.014916517,2.47,52657.0337539504,946479.234861472
89163.4985883294,4.692855436,6.010742815,2.27,44016.1474410954,1659805.18404135
62377.0644713619,6.289993194,7.21840033,4.46,39075.956378239,1285399.56456229
68864.2822952156,6.00205394,4.9673884,4.17,29802.3213829829,898281.902482628
82440.8957558388,6.291501388,7.037477117,5.04,27545.5295434146,1483848.16937598
60948.8808841036,7.161865646,6.22497133,2.36,39754.3881426467,1353488.41646297
69729.6058626622,6.168255827,7.24149204,5.11,31719.7426444339,1268703.8107934
75491.7999947974,6.299268667,7.33029276,6.14,26013.6804820049,1448573.84467799
80648.0657134014,6.35533372,5.881851885,3.49,35091.9555297816,1343605.80018205
84036.598649968,7.73383489,5.740479724,4.21,32766.601972264,1511537.74529088
76590.3767124719,5.940325276,7.691535725,3.31,40643.0783279444,1662038.75934349
63534.4559594438,6.46969413,8.017692368,3.23,38128.9836956788,1166673.19506452
67269.9955434428,6.325821835,7.472849853,6.39,41780.4736923106,1375633.3727061
50887.440074152,4.458997393,7.063683439,4.16,47731.0107560068,839638.460964351
80597.1118009174,6.440796383,7.661280263,3.1,34487.5747620736,1638265.39452366
66041.1235795393,6.493916521,8.219394258,5.15,40163.9708341026,1385400.45567306
81316.3802926969,4.13269444,7.204458615,3.36,35589.5947235022,1153233.24064009
67877.0291342096,5.322287408,7.958894134,5.28,43300.954641304,1370178.47413689
69306.9584200254,5.562622947,6.938908153,2.02,36851.3840138554,1181877.18323753
61200.7261753595,5.299694,6.23461464,4.23,42789.692216571,894251.068635776
70619.1669664633,5.890269353,7.935510756,5.15,37865.6485475869,1421135.8149541
69910.8518839066,5.899946659,5.630525332,4.04,38440.7372911124,1028964.47393477
64889.219338114,3.727083933,7.655452911,3.2,25904.9799118002,923508.125650491
69900.1339592054,6.327089456,8.366505984,6.34,32679.1876633989,1599634.46503679
79045.0398040742,5.53968589,8.20329527,5.26,24721.9590428617,1369186.07029792
76460.2206726015,7.030844864,6.629940742,4.16,46851.042190085,1748782.80864004
58307.7278812426,6.381029538,8.308603109,4.07,25509.0697773639,1150877.73544325
56679.0160169699,5.096643487,8.971411852,5.49,40785.0273026425,1110598.75469886
58823.0501930945,5.711384515,7.168189942,4.21,38682.5693278052,1159207.08461659
80836.3448573144,5.7673672,7.421920927,3.02,49864.4697713498,1811377.22137966
67710.1129793978,5.854378134,8.48252252,4.18,25222.4624151833,1267443.39761177
70027.6471288086,7.336016031,5.360885834,3.22,40512.8168472594,1352547.6933606
36100.4442266807,5.778489499,5.497449839,2.29,44901.8573376306,599504.019286696
67217.4861439919,4.617497453,6.264975083,4.19,23999.7552172187,717213.268798954
63657.2756300992,6.415066656,5.810728687,3.43,36391.9253899687,1008712.57507319
71468.2716961096,5.483242752,5.49031182,3.25,36377.8373517056,1071596.1123723
62989.5114011968,6.550682933,6.60035835,4.46,36913.3506667965,1397341.85599371
69327.2601004381,6.162767487,7.109924045,6.45,31054.7753236592,1313304.58773627
94902.2372203879,6.370867095,8.423788158,3.01,41662.0836336927,2106510.86281894
79579.2047062194,4.826564705,7.111526404,3.44,31756.4056351154,1306458.90589588
73756.1186240169,5.250630616,6.404905702,3.29,59485.0663225112,1354928.95009614
65873.9394062228,7.309462288,8.56260323,4.49,39785.6278375848,1582765.59247681
52934.4357930116,6.027445797,6.464112096,3.44,46520.6921852504,847155.041347286
82830.5935267649,5.933625869,7.124916623,4.13,32026.9122534449,1342245.96870617
73930.8399455545,5.281560667,7.681342023,4.16,42702.4032787946,1363086.90453256
58557.1312815121,5.30217342,7.035171036,6.4,54167.341624874,1275318.56220623
51718.3546120464,7.509043842,7.10931161,3.11,49639.173236955,1285923.73421191
69807.7233555491,7.424253139,7.25760419,3.38,51453.2651634667,1789607.52613989
79627.6285925145,4.692580036,6.287424348,2.15,31638.8549745304,1196064.32994419
97112.361251824,5.914724659,6.133645727,3.1,51470.0676380644,1917583.99861814
74354.2301831316,6.85020814,6.147313624,4.39,30091.1168441392,1370274.38731202
72481.0261918089,5.980419348,8.459144706,3.07,45160.1016073476,1677204.24621443
73093.4864941204,5.695144684,5.780350789,2.37,41796.1256323817,1439714.281
51992.7432912232,7.186340287,7.138233914,3.32,21759.5061259932,1012262.71165943
66484.0481947833,4.825804425,9.069530122,3.37,51712.1440873544,1511743.12919103
81182.1539053085,5.251586751,7.188679025,4.42,34141.1882405565,1131154.51836542
79103.943278378,3.786709298,7.420949611,4.47,25767.8186004137,764860.462688998
75070.2625708385,6.680451317,6.261276083,2.29,44682.7573319758,1681316.36225378
44688.5638164432,5.480142489,6.485365977,3.17,25120.9920294286,291724.245610344
73726.1798623194,3.994323302,7.105746768,3.13,28666.7711221468,1013252.20904607
64038.9938849947,4.025767576,7.526834227,4.28,54130.9759530457,1194709.62785816
69896.519194144,5.98004768,7.992009255,4.25,38180.8223259288,1463003.05588126
73723.4553454448,6.5290827,9.152072899,6.5,24723.2786492985,1453327.91633352
79996.6110314239,6.11384862,6.744617688,3.2,28067.6316122945,1291506.38576454
61538.9077869739,7.23397367,7.380798426,6.29,51154.1325838593,1625508.01310624
47065.0533027496,5.76757471,7.266027597,5.49,24125.8758096708,566896.212327141
82381.5487531014,4.695568136,8.045728241,4.14,36655.1289393678,1468513.24437655
80857.4424488323,4.801958518,8.837002372,3.12,44385.3124078428,1573105.98114498
60893.7640838999,4.128879951,7.522948688,5.18,49076.7573524781,968360.5234
66356.0599611277,7.48094133,6.725864179,3.19,38022.8381989082,1309985.88679408
78438.3694635862,7.475217032,4.994689786,4.26,35220.3831639023,1361219.30037656
61215.5766107257,7.488368607,8.791775366,6.14,36495.1709494089,1465120.47000627
64907.9802548734,6.766015619,7.80646322,5.4,46677.2744031905,1571464.96522196
80008.6678306547,4.847002321,8.672978876,5.41,45889.8904874433,1629098.18171952
71356.3027320147,5.156588693,7.175189118,5.18,36998.4797891121,1182335.67965011
72432.7003386686,5.877126915,5.761669848,3.2,35039.4693898061,1010813.70905556
67284.4748478908,5.435725734,6.449025947,3.3,24942.8858513745,924728.537366032
62653.0924618529,6.543983828,7.884325909,3.28,41467.8676582237,1382110.2781823
63968.6085821757,6.42853384,8.599781516,3.32,27404.50027,1366727.66269611
74233.9458435358,6.495344396,6.618398933,4.02,32875.7690484085,1297849.76365728
59729.2526033979,7.560599416,7.270138268,6.47,31202.1874180906,1196687.68676655
81132.004292336,5.646510162,6.896793461,4.12,32311.8532355867,1281113.31524688
68500.8162406269,5.842970741,7.031799423,5.36,51746.7276406786,1530729.57845363
55050.3080924089,7.209443631,7.153039164,6.2,29423.8275696501,1208664.86338154
76840.458011012,5.533214496,7.447127443,5.2,29860.0783132002,1417275.66723223
63428.9164537381,5.328192738,7.311134732,6.13,42996.6060795864,1195601.96234849
90592.4696092839,7.70013211,9.708803015,5.19,37223.8761672671,2469065.5941747
56685.0144423013,6.958044864,7.502115314,3.38,43322.1668543939,1223100.54249556
69230.7497404956,6.472118818,5.042575354,2.27,43072.1966063603,1220276.5513435
68916.6537550493,7.002128568,6.285246737,3.09,42744.8285402519,1311765.14146925
60509.04459,7.126074829,8.527952465,6.29,28410.3037499595,1198313.59809977
85719.3156231459,4.537668422,6.029203978,3.19,32058.3562407014,1187609.12228762
62134.0220611204,7.445436394,6.808878929,2.2,32157.1316870726,1399662.58446726
73435.1751936029,6.372610689,8.869466561,4.23,36239.5561714106,1597776.77050618
55612.7629410789,7.691464822,7.186177831,4.22,42258.5373806595,1355022.28256669
70879.908301065,6.739317782,7.626799142,5.47,22431.6062617647,1137059.18848432
67461.446227092,4.891102691,8.002542521,3.04,34573.112177431,1053815.09690961
84439.8557494407,4.313977841,7.698764603,4.48,19835.2473169152,1242421.53205109
67802.3090903772,6.006171337,7.794364246,3.11,36129.6910145519,1222041.01583291
62685.2707517242,6.057649472,6.766129639,2.17,42018.9385684502,1025461.13442763
71392.4738852653,3.997533151,7.839552495,4.26,36009.7003372635,859427.979306825
59050.5342925812,6.053873157,7.267597144,5.01,37741.3588237042,1279803.9500805
87895.8652099156,8.057346518,5.637279177,4.13,23876.1322087113,1671669.4517342
70276.4049236597,7.073681923,7.13254045,3.08,26630.4837342686,1525601.79137374
72640.2640465508,4.441899293,7.906105021,4.27,31470.6174558103,998773.997258479
62894.1272425367,6.775334135,6.641306834,4.22,20317.2137511066,1012321.57384366
50846.0080635825,5.272233698,7.937358365,3.12,45357.0043136834,1252419.19639916
78688.2931893772,6.359688876,7.349121497,6.39,47812.0184879175,1869313.10698773
76397.0431444862,7.616643686,6.764442872,3.23,45281.1865714333,1800685.92248892
62162.6281263691,6.223896598,7.289358525,6.43,47747.3638993153,1393100.42260616
75090.7551157236,6.062755515,6.368791728,4.29,39456.8720947945,1166558.3735827
61801.4653741059,5.064611431,7.481091173,5.49,36326.6969405435,988175.007392312
77429.8334268821,6.961396906,7.199332031,4.41,30108.2413276198,1540480.61335358
74388.6012572157,4.273992745,5.57526046,3.05,33763.0839395727,866142.183934873
62566.5626365426,4.937434807,6.346327564,2.41,29365.6076082708,557362.204267089
68894.8450691528,5.930501633,6.974340367,4.47,28851.6014038608,1033290.97490049
68738.3652146447,4.186458038,5.987896444,3.44,47445.3591672448,1084945.39966764
74277.7199005802,6.987280238,3.236194023,3.42,50233.7903100261,1365081.17753985
81280.910556958,5.875971757,5.227988168,4.12,34933.1962935028,1239459.81481655
86305.3651405361,8.064452551,7.203915755,4.17,37854.3734511362,2056692.76825087
59302.2295756915,6.790821808,6.431430338,3.4,25296.735833018,1045395.32904856
81385.2231157892,6.119687512,6.083928892,2.31,47897.1566285226,1679204.74093321
64115.0637694515,5.858157004,7.336340464,5.39,34312.4125098375,1158742.82993929
90436.9821655078,6.821881251,7.630184981,6.06,13340.4924262002,1647278.68498366
75940.763889421,5.561739644,8.583309247,5.24,49974.8794444474,1702090.6352886
70102.7263447997,6.646559611,7.110696223,3.21,28280.9991962514,1379386.383
69950.9625249788,5.48771254,9.462719992,4.04,23733.7942374377,1358526.74126213
65736.3464235392,5.639329458,6.299807262,3.13,32964.0182201686,991398.821865517
53825.0130772093,6.486062242,6.458296196,4.42,27373.1532830881,957117.647167354
86625.4818360827,6.830319022,5.64536314,3.38,42758.6664494007,1638969.26904583
69376.1925686203,5.038331737,6.050791519,2.15,18226.1794347776,714142.24065392
68423.0231871806,5.594251333,4.458940625,2.21,13345.5644909545,760876.022158527
68720.9217123272,5.404097947,6.699021847,2.05,45887.3456196692,1343537.17846673
70005.8536210982,4.516448215,6.470649695,2.27,40325.174177809,1056993.64859716
66614.6291309269,5.702618665,6.66750525,4.5,16654.2613091781,1088222.42090221
58978.2221907078,6.65834561,7.889947558,3.01,44071.6046279452,1308983.63216408
64538.5711230349,6.189855327,9.166350403,3.46,36678.0636180477,1548322.50070918
76008.0802423637,5.457043917,7.756919908,4.41,39842.8629720526,1411749.10721655
87119.1214659505,6.831473302,6.654884952,4.17,34671.5984119322,1601904.35654034
62850.3159808685,6.249503548,7.474265068,4.31,37764.3622378726,1277297.48311534
66295.0811554278,6.19439163,6.914308887,3.31,28112.1690431445,1061552.02189048
63185.8368502573,7.095153274,6.8242861,3.01,40080.6906006268,1115013.14745176
74256.1752409479,4.259876465,7.483565029,3.02,34684.0971296061,1020842.53135241
71668.3000263985,7.513542037,6.703125019,4.3,31352.4092253188,1440961.85694488
54476.2376902763,5.659123168,6.41017391,2.45,33533.919660733,817377.311022243
85281.687177665,6.860059982,6.807331848,2.47,22887.7218938385,1381536.93394574
72137.8374403923,4.853665891,8.675574518,3.46,38259.223799596,1273067.03602756
66112.5364541517,8.236623014,7.009803231,6.31,20795.1500583934,1376714.67419886
67047.181003991,6.44025247,6.699206813,2.08,37937.1943040041,1293746.87586616
89358.8660174846,6.147845579,7.378950007,3.46,34063.6035607699,1750908.2242374
50189.1407961148,6.925375603,5.1947819,3.3,35043.8189531876,555811.406742945
73119.7204110819,7.058045773,7.146514915,5.44,35426.6901279361,1578829.01221409
67972.6300845308,5.496668278,6.337285588,3.22,27865.3307863778,911202.168346109
71739.6121817234,6.571495853,7.719301234,5.18,37030.7273104621,1628751.9345879
67292.6038655632,5.611772057,6.867242299,2.11,41837.858722309,1245400.95531081
70243.4351208891,6.21027074,6.363084014,2.13,24647.9059093934,993725.217188161
78274.5264251041,4.910953601,8.621772096,4.08,56299.7725993437,1816099.13783947
84332.5033196082,6.182493965,8.756044657,4.07,33107.3428323372,1570583.34033981
79550.641384136,6.637633898,7.531227671,4.05,43636.5044908846,1626321.32095836
79698.2209174024,4.102335552,6.912506242,2.29,42046.3404002697,1262494.28682882
71188.8335104431,5.695897215,5.856581441,3.08,40656.129691182,1185226.61733018
74605.0353625753,6.872089194,6.105858132,3.1,31638.2299132796,1360329.35860971
71222.5978309372,5.217987014,7.758415332,3.37,54677.972816817,1350459.11556817
80972.9964682306,5.470850799,6.913134346,2.22,48036.6101209313,1556987.72445977
51044.2916972007,6.067487348,7.783690871,4.17,37730.0070850408,886036.129514087
65066.5435563813,6.200391541,7.579479162,6.4,27940.2844169203,1129613.01002033
76259.8252237229,4.946107518,7.12451931,3.32,19262.6142493575,1070240.01962079
77456.4057275939,6.394246586,7.205733258,3.48,37997.5479150885,1587015.35686945
75376.9516030079,4.227764832,8.182415082,3.26,25548.5142447819,1146321.58139925
79674.43426,6.334673345,7.991329323,5.41,17862.7275042704,1377447.34852066
64408.0858699405,6.311198444,5.903083907,3.06,40817.889998612,1113570.85188848
67932.0103162986,6.77233639,6.222862551,2.16,51145.3206188269,1593836.78519275
75146.8035885222,4.454425782,8.509775274,6.1,55577.9664475156,1560746.86568914
55378.104351756,7.044519672,6.565375468,2.26,41416.9791493497,977980.921110828
78113.4996894443,4.844146013,6.747509818,2.41,43345.6075775348,1292592.39209672
81516.9865732469,5.397718982,8.504044902,5.24,33263.1443484238,1458912.58449862
70306.6799011256,6.792255503,6.132714372,2.49,29572.3892377369,1037780.4795439
91392.4193353864,7.320676246,7.498418863,6.24,33379.6763990165,1792254.81800471
51110.934106138,6.068556846,6.906695715,2.1,38408.2720561238,882170.31844908
99629.0135813478,5.431862976,7.351397521,5.45,36950.7390572072,1883481.075
72656.9261806893,6.652657092,6.231167774,3.06,38568.0796340511,1268600.36093318
71938.0023674093,5.139113766,7.572943157,3.17,20097.138501464,1157189.43770378
69503.1504453187,5.258393115,6.873655818,4.12,45266.529440825,1180989.32402635
75287.5272808146,6.796332429,8.493990922,3.29,39219.5298783068,1813043.92613556
56753.73014,4.945615214,6.240884739,2.04,52718.242338225,866666.05537388
78044.3516472571,5.686293112,8.05074733,6.12,43771.6463575818,1671350.14009336
74838.6574733996,5.919090479,7.543276404,6,23637.2563675091,1137467.58576748
51580.099055998,6.446352759,5.070184059,4.24,37511.3391503794,711499.244580149
85260.6551481107,7.578855091,6.119832859,2.14,52358.7931710225,1940195.37357299
